Clave,id_edo,id_mun,id_loc,Estado,Municipio,Nombre de localidad
100090045,10,9,45,Durango,Guanaceví,José María Morelos
100090087,10,9,87,Durango,Guanaceví,El Zape
100090241,10,9,241,Durango,Guanaceví,Arroyo de Lajas (Lajas)
100100033,10,10,33,Durango,Hidalgo,San Fermín
100110010,10,11,10,Durango,Indé,Las Delicias
100120031,10,12,31,Durango,Lerdo,Nuevo Graseros
100140016,10,14,16,Durango,Mezquital,Huazamota
100140130,10,14,130,Durango,Mezquital,Fortines (Los Fortines)
100140197,10,14,197,Durango,Mezquital,Cabezas
100140222,10,14,222,Durango,Mezquital,Brasiles
100140472,10,14,472,Durango,Mezquital,Bajío de Milpillas (Tierra Sonando)
100141648,10,14,1648,Durango,Mezquital,Mesa del Llano
100190173,10,19,173,Durango,Otáez,Bajío de Vacas (Bajío de Atocha)
100200015,10,20,15,Durango,Pánuco de Coronado,José Librado Rivera
100220010,10,22,10,Durango,Poanas,Narciso Mendoza
100230054,10,23,54,Durango,Pueblo Nuevo,Mesa de San Pedro
100230056,10,23,56,Durango,Pueblo Nuevo,Llano Grande de Milpillas Chico
100230058,10,23,58,Durango,Pueblo Nuevo,Los Naranjos
100230068,10,23,68,Durango,Pueblo Nuevo,Pueblo Nuevo (Pueblo de Caña)
100230075,10,23,75,Durango,Pueblo Nuevo,San Bernardino de Milpillas Chico
100230077,10,23,77,Durango,Pueblo Nuevo,San Jerónimo
100230082,10,23,82,Durango,Pueblo Nuevo,Santa Lucía
100230086,10,23,86,Durango,Pueblo Nuevo,Tierra Blanca [De la Mesa de San Pedro]
100230127,10,23,127,Durango,Pueblo Nuevo,La Escondida [De la Mesa de San Pedro]
100230732,10,23,732,Durango,Pueblo Nuevo,Tierras Coloradas [De Maíz Gordo]
100240003,10,24,3,Durango,Rodeo,Alamillo Galeana
100240022,10,24,22,Durango,Rodeo,Leandro Valle
100250014,10,25,14,Durango,San Bernardo,Cinco de Julio
100260035,10,26,35,Durango,San Dimas,Espadañal de San Jerónimo
100260089,10,26,89,Durango,San Dimas,San Miguel de Cruces
100260444,10,26,444,Durango,San Dimas,Neveros
100270014,10,27,14,Durango,San Juan de Guadalupe,Guadalupito
100320060,10,32,60,Durango,Santiago Papasquiaro,La Lagunita
100320138,10,32,138,Durango,Santiago Papasquiaro,Soyupa
100320146,10,32,146,Durango,Santiago Papasquiaro,Vascogil
100320257,10,32,257,Durango,Santiago Papasquiaro,El Patio de Altares
100330059,10,33,59,Durango,Súchil,Mesa de San Antonio (El Llano)
100340383,10,34,383,Durango,Tamazula,Los Remedios
100340515,10,34,515,Durango,Tamazula,Los Frailes
100341333,10,34,1333,Durango,Tamazula,La Nueva Rosita
100370002,10,37,2,Durango,Topia,Las Adjuntas
100370161,10,37,161,Durango,Topia,El Platanar de Sianori
100370239,10,37,239,Durango,Topia,Valle de Topia
110020023,11,2,23,Guanajuato,Acámbaro,Gaytán del Refugio
110030027,11,3,27,Guanajuato,San Miguel de Allende,Boca de la Cañada
110030150,11,3,150,Guanajuato,San Miguel de Allende,Manantiales
110030397,11,3,397,Guanajuato,San Miguel de Allende,El Embargo (El Nuevo Cimatario)
110030409,11,3,409,Guanajuato,San Miguel de Allende,La Tinaja de los Rodríguez
110050032,11,5,32,Guanajuato,Apaseo el Grande,Obraje de Ixtla
110050041,11,5,41,Guanajuato,Apaseo el Grande,Rancho Viejo
110060001,11,6,1,Guanajuato,Atarjea,Atarjea
110060002,11,6,2,Guanajuato,Atarjea,Álamos
110060003,11,6,3,Guanajuato,Atarjea,Aldama (Xoconoxtle)
110060005,11,6,5,Guanajuato,Atarjea,El Carricillo
110060015,11,6,15,Guanajuato,Atarjea,Mangas Cuatas
110060020,11,6,20,Guanajuato,Atarjea,San Juan de Dios
110060021,11,6,21,Guanajuato,Atarjea,La Tapona
110080051,11,8,51,Guanajuato,Manuel Doblado,La Ladera
110090027,11,9,27,Guanajuato,Comonfort,Ojo de Agua de García
110110019,11,11,19,Guanajuato,Cortazar,La Gavia
110140031,11,14,31,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,La Cantera
110140266,11,14,266,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,San Antón de las Minas
110140294,11,14,294,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,San Marcos de Abajo
110140306,11,14,306,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Santa Bárbara
110140315,11,14,315,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Santiaguillo
110150044,11,15,44,Guanajuato,Guanajuato,La Concepción
110150053,11,15,53,Guanajuato,Guanajuato,La Estancia de Comanjilla
110150070,11,15,70,Guanajuato,Guanajuato,Mesa Cuata
110150082,11,15,82,Guanajuato,Guanajuato,La Palma
110150096,11,15,96,Guanajuato,Guanajuato,Rosa de Castilla
110150103,11,15,103,Guanajuato,Guanajuato,San José de Pinos
110170132,11,17,132,Guanajuato,Irapuato,San Agustín de los Tordos
110170187,11,17,187,Guanajuato,Irapuato,Vista Hermosa
110190010,11,19,10,Guanajuato,Jerécuaro,Candelas
110230066,11,23,66,Guanajuato,Pénjamo,El Comalillo
110230106,11,23,106,Guanajuato,Pénjamo,Fichas de López
110230123,11,23,123,Guanajuato,Pénjamo,Guayabo de Origel
110230135,11,23,135,Guanajuato,Pénjamo,La Jamacua de Cortés
110230269,11,23,269,Guanajuato,Pénjamo,San Ignacio de Álvarez
110230278,11,23,278,Guanajuato,Pénjamo,San Juanito de Echeverría
110230328,11,23,328,Guanajuato,Pénjamo,Trojes de Paúl
110230340,11,23,340,Guanajuato,Pénjamo,El Volantín
110230346,11,23,346,Guanajuato,Pénjamo,Nuevo Santa Elena de Aceves
110230371,11,23,371,Guanajuato,Pénjamo,Guangüitiro
110230377,11,23,377,Guanajuato,Pénjamo,Santa Elena de Aceves
110260073,11,26,73,Guanajuato,Romita,Santa Gertrudis (Santa Tula)
110270067,11,27,67,Guanajuato,Salamanca,El Estanco
110270093,11,27,93,Guanajuato,Salamanca,María Gómez
110270343,11,27,343,Guanajuato,Salamanca,El Guaricho
110280017,11,28,17,Guanajuato,Salvatierra,Estancia del Carmen de Maravatío
110280028,11,28,28,Guanajuato,Salvatierra,La Lagunilla del Carmen
110300068,11,30,68,Guanajuato,San Felipe,San Andrés del Cubo
110300107,11,30,107,Guanajuato,San Felipe,El Huizache
110300189,11,30,189,Guanajuato,San Felipe,Rancho Nuevo del Carrizo
110310018,11,31,18,Guanajuato,San Francisco del Rincón,La Gloria
110310025,11,31,25,Guanajuato,San Francisco del Rincón,El Junco
110310034,11,31,34,Guanajuato,San Francisco del Rincón,Mexiquito
110310051,11,31,51,Guanajuato,San Francisco del Rincón,Rancho Grande
110310055,11,31,55,Guanajuato,San Francisco del Rincón,El Salto de Abajo
110310084,11,31,84,Guanajuato,San Francisco del Rincón,Tecolote
110310113,11,31,113,Guanajuato,San Francisco del Rincón,El Refugio
110310125,11,31,125,Guanajuato,San Francisco del Rincón,Monterrey
110310160,11,31,160,Guanajuato,San Francisco del Rincón,San Rafael de Estala
110330081,11,33,81,Guanajuato,San Luis de la Paz,Labor de Gamboa
110330119,11,33,119,Guanajuato,San Luis de la Paz,Ex-Hacienda de Ortega (Ejido Ortega)
110350025,11,35,25,Guanajuato,Santa Cruz de Juventino Rosas,La Huerta
110350033,11,35,33,Guanajuato,Santa Cruz de Juventino Rosas,Mesas de Acosta
110350036,11,35,36,Guanajuato,Santa Cruz de Juventino Rosas,El Murciélago
110350059,11,35,59,Guanajuato,Santa Cruz de Juventino Rosas,San Diego de los Dolores
110400028,11,40,28,Guanajuato,Tierra Blanca,Monte Prieto
110400033,11,40,33,Guanajuato,Tierra Blanca,Peña Blanca Uno
110400040,11,40,40,Guanajuato,Tierra Blanca,El Salto
110400042,11,40,42,Guanajuato,Tierra Blanca,El Sauz
110400056,11,40,56,Guanajuato,Tierra Blanca,Cañada de Juanica
110420045,11,42,45,Guanajuato,Valle de Santiago,Lagunilla de Mogotes
110430037,11,43,37,Guanajuato,Victoria,Malinto
110430068,11,43,68,Guanajuato,Victoria,Puerto de Palmas
110450003,11,45,3,Guanajuato,Xichú,El Aguacate
110450016,11,45,16,Guanajuato,Xichú,El Guamúchil
110450019,11,45,19,Guanajuato,Xichú,La Laja
110450029,11,45,29,Guanajuato,Xichú,Puerto de Milagro
110450030,11,45,30,Guanajuato,Xichú,Misión de Santa Rosa
110450036,11,45,36,Guanajuato,Xichú,Palomas
110450037,11,45,37,Guanajuato,Xichú,Paso de Guillermo (Sagrado Corazón)
110450053,11,45,53,Guanajuato,Xichú,La Zábila
110460005,11,46,5,Guanajuato,Yuriria,El Bosque
110460007,11,46,7,Guanajuato,Yuriria,Buenavista de la Libertad
120010080,12,1,80,Guerrero,Acapulco de Juárez,Amatepec
120010106,12,1,106,Guerrero,Acapulco de Juárez,Huajintepec
120010119,12,1,119,Guerrero,Acapulco de Juárez,Lomas del Aire
120010169,12,1,169,Guerrero,Acapulco de Juárez,El Veladero (Veladero Morelos)
120010174,12,1,174,Guerrero,Acapulco de Juárez,Xolapa
120010355,12,1,355,Guerrero,Acapulco de Juárez,Tasajeras
120010491,12,1,491,Guerrero,Acapulco de Juárez,Agua Zarca de la Peña
120020010,12,2,10,Guerrero,Ahuacuotzingo,Mitlancingo
120020013,12,2,13,Guerrero,Ahuacuotzingo,Pochutla
120020016,12,2,16,Guerrero,Ahuacuotzingo,San Juan (Las Joyas)
120020020,12,2,20,Guerrero,Ahuacuotzingo,Tecoanapa
120020022,12,2,22,Guerrero,Ahuacuotzingo,Tecozajca (Tepehuaje)
120020024,12,2,24,Guerrero,Ahuacuotzingo,Tepetlatipa
120020027,12,2,27,Guerrero,Ahuacuotzingo,Tlaquilcingo
120020034,12,2,34,Guerrero,Ahuacuotzingo,Zompazolco
120030015,12,3,15,Guerrero,Ajuchitlán del Progreso,La Comunidad
120030023,12,3,23,Guerrero,Ajuchitlán del Progreso,Guayatenco
120030026,12,3,26,Guerrero,Ajuchitlán del Progreso,La Laja
120030038,12,3,38,Guerrero,Ajuchitlán del Progreso,San Antonio de los Libres
120030050,12,3,50,Guerrero,Ajuchitlán del Progreso,San Pedro y las Garzas
120030073,12,3,73,Guerrero,Ajuchitlán del Progreso,Puerto del Coco
120040003,12,4,3,Guerrero,Alcozauca de Guerrero,Ahuejutla
120040006,12,4,6,Guerrero,Alcozauca de Guerrero,Amapilca
120040013,12,4,13,Guerrero,Alcozauca de Guerrero,Melchor Ocampo
120040014,12,4,14,Guerrero,Alcozauca de Guerrero,Petlacalancingo
120040016,12,4,16,Guerrero,Alcozauca de Guerrero,San Miguel el Grande
120040018,12,4,18,Guerrero,Alcozauca de Guerrero,Xochapa
120040019,12,4,19,Guerrero,Alcozauca de Guerrero,Xonacatlán
120040020,12,4,20,Guerrero,Alcozauca de Guerrero,San Vicente Zoyatlán
120040022,12,4,22,Guerrero,Alcozauca de Guerrero,San Martín
120040025,12,4,25,Guerrero,Alcozauca de Guerrero,Pueblo de Dios
120040029,12,4,29,Guerrero,Alcozauca de Guerrero,Colonia Loma Bonita San Miguel el Grande
120040039,12,4,39,Guerrero,Alcozauca de Guerrero,Nuevo Zaragoza
120040041,12,4,41,Guerrero,Alcozauca de Guerrero,San Miguelito
120040042,12,4,42,Guerrero,Alcozauca de Guerrero,Colonia San Antonio
120060005,12,6,5,Guerrero,Apaxtla,Cacalotepec
120060025,12,6,25,Guerrero,Apaxtla,Tepoxtepec (Tepoztepec)
120060027,12,6,27,Guerrero,Apaxtla,Tlatzala
120060031,12,6,31,Guerrero,Apaxtla,Zacapostepec
120070030,12,7,30,Guerrero,Arcelia,Ixcatepec
120070069,12,7,69,Guerrero,Arcelia,Valle Galeana (El Tamarindo)
120070074,12,7,74,Guerrero,Arcelia,Almoloya (Almoloya el Grande)
120080006,12,8,6,Guerrero,Atenango del Río,Comala de Gómez
120080012,12,8,12,Guerrero,Atenango del Río,Tepetlapa
120080013,12,8,13,Guerrero,Atenango del Río,Tequicuilco
120080015,12,8,15,Guerrero,Atenango del Río,Santiago Zacango
120080041,12,8,41,Guerrero,Atenango del Río,San Juan Teocalcingo
120090003,12,9,3,Guerrero,Atlamajalcingo del Monte,Benito Juárez
120090008,12,9,8,Guerrero,Atlamajalcingo del Monte,El Rosario
120090010,12,9,10,Guerrero,Atlamajalcingo del Monte,Santa Cruz
120090025,12,9,25,Guerrero,Atlamajalcingo del Monte,Mi Patria es Primero
120090027,12,9,27,Guerrero,Atlamajalcingo del Monte,Colonia Guadalupe
120090030,12,9,30,Guerrero,Atlamajalcingo del Monte,Mesón del Sur
120100009,12,10,9,Guerrero,Atlixtac,Caxitepec
120100016,12,10,16,Guerrero,Atlixtac,El Duraznal
120100024,12,10,24,Guerrero,Atlixtac,Los Mesones
120100028,12,10,28,Guerrero,Atlixtac,Petatlán
120100038,12,10,38,Guerrero,Atlixtac,Chichiltepec
120100041,12,10,41,Guerrero,Atlixtac,Tonalapa
120100042,12,10,42,Guerrero,Atlixtac,Xalpitzáhuac
120100044,12,10,44,Guerrero,Atlixtac,Zoyapexco
120100046,12,10,46,Guerrero,Atlixtac,Zoquitlán
120100047,12,10,47,Guerrero,Atlixtac,Santa Isabel
120100052,12,10,52,Guerrero,Atlixtac,Chalma
120100083,12,10,83,Guerrero,Atlixtac,Huixtlazala
120100107,12,10,107,Guerrero,Atlixtac,Tierra Blanca
120100139,12,10,139,Guerrero,Atlixtac,Lagunaltepec
120110003,12,11,3,Guerrero,Atoyac de Álvarez,Agua Fría
120110012,12,11,12,Guerrero,Atoyac de Álvarez,El Camarón
120110018,12,11,18,Guerrero,Atoyac de Álvarez,Cerro Prieto de los Blancos
120110027,12,11,27,Guerrero,Atoyac de Álvarez,El Edén
120110045,12,11,45,Guerrero,Atoyac de Álvarez,Pie de la Cuesta
120110059,12,11,59,Guerrero,Atoyac de Álvarez,Río Santiago
120110062,12,11,62,Guerrero,Atoyac de Álvarez,San Andrés de la Cruz
120110066,12,11,66,Guerrero,Atoyac de Álvarez,Santiago de la Unión
120110068,12,11,68,Guerrero,Atoyac de Álvarez,San Vicente de Benítez (San Vicentito)
120110069,12,11,69,Guerrero,Atoyac de Álvarez,San Vicente de Jesús
120110074,12,11,74,Guerrero,Atoyac de Álvarez,Los Valles
120110130,12,11,130,Guerrero,Atoyac de Álvarez,La Pintada
120120003,12,12,3,Guerrero,Ayutla de los Libres,Ahuacachahue (Ndog'yo Itún Tichi)
120120005,12,12,5,Guerrero,Ayutla de los Libres,La Angostura
120120008,12,12,8,Guerrero,Ayutla de los Libres,Barranca Tecoani
120120012,12,12,12,Guerrero,Ayutla de los Libres,Cerro Gordo Viejo
120120015,12,12,15,Guerrero,Ayutla de los Libres,La Concordia
120120018,12,12,18,Guerrero,Ayutla de los Libres,Cotzalzin
120120023,12,12,23,Guerrero,Ayutla de los Libres,El Guineo
120120025,12,12,25,Guerrero,Ayutla de los Libres,La Lima
120120027,12,12,27,Guerrero,Ayutla de los Libres,Mesón Zapote
120120031,12,12,31,Guerrero,Ayutla de los Libres,Pozolapa
120120034,12,12,34,Guerrero,Ayutla de los Libres,El Rincón
120120035,12,12,35,Guerrero,Ayutla de los Libres,El Rosario
120120039,12,12,39,Guerrero,Ayutla de los Libres,La Sidra
120120040,12,12,40,Guerrero,Ayutla de los Libres,El Tamarindo
120120041,12,12,41,Guerrero,Ayutla de los Libres,Tecomulapa (Rancho Viejo)
120120043,12,12,43,Guerrero,Ayutla de los Libres,Tepango
120120053,12,12,53,Guerrero,Ayutla de los Libres,Tutepec
120120054,12,12,54,Guerrero,Ayutla de los Libres,La Unión
120120058,12,12,58,Guerrero,Ayutla de los Libres,Barranca de Guadalupe
120120068,12,12,68,Guerrero,Ayutla de los Libres,San Antonio Abad
120120070,12,12,70,Guerrero,Ayutla de los Libres,San Felipe
120120086,12,12,86,Guerrero,Ayutla de los Libres,Coxcatlán Candelaria
120120087,12,12,87,Guerrero,Ayutla de los Libres,Coxcatlán San Pedro
120120122,12,12,122,Guerrero,Ayutla de los Libres,El Camalote
120120163,12,12,163,Guerrero,Ayutla de los Libres,Ciénega del Sauce
120130018,12,13,18,Guerrero,Azoyú,El Carrizo
120130038,12,13,38,Guerrero,Azoyú,El Macahuite
